Date,Product Name,Ingredient,Quantity Sold,Temperature,Day of Week,Holiday,Promotion
2023-01-25,Peach Iced Tea,Tea,289,32,Wednesday,0,0
2023-03-16,Red Eye,Milk,211,23,Thursday,0,0
2023-11-02,Macchiato,Milk,193,39,Thursday,1,0
2023-08-29,Iced Latte,Milk,275,34,Tuesday,1,1
2023-06-13,Pizza,Tomato,143,15,Tuesday,0,0
2023-06-27,Watermelon Mojito,Lime,257,26,Tuesday,1,1
2023-12-12,Sandwich,Cheese,237,34,Tuesday,1,0
2023-06-16,Cheesecake Shake,Milk,269,29,Friday,0,1
2023-05-16,Cake,Flour,125,34,Tuesday,0,0
2023-08-05,Vienna,Whipped Cream,71,23,Saturday,1,1
2023-02-15,Chocolate Fantasy Cake Shake,Milk,103,25,Wednesday,0,0
2023-05-20,Long Black,Coffee,249,21,Saturday,1,1
2023-12-23,Iced Tea Latte,Tea,192,31,Saturday,0,1
2023-11-05,Granola Bar,Nuts,264,30,Sunday,0,1
2023-03-20,Breve,Cream,238,37,Monday,1,1
2023-12-02,Macaron,Sugar,171,23,Saturday,0,1
2023-06-06,Bagel,Yeast,112,34,Tuesday,1,0
2023-11-23,Crackling Brownie Pastry,Flour,294,27,Thursday,0,0
2023-12-28,Donut,Eggs,280,28,Thursday,0,0
2023-09-20,Crunchy Frappe,Milk,164,21,Wednesday,1,1
2023-09-09,Pasta,Tomato,266,36,Saturday,1,0
2023-07-13,Red Eye,Coffee,270,19,Thursday,0,1
2023-05-22,Salad,Lettuce,249,33,Monday,1,0
2023-12-19,Watermelon Granita,Watermelon,188,34,Tuesday,1,1
2023-05-03,Watermelon Granita,Ice,235,22,Wednesday,1,0
2023-01-04,Eclair,Flour,120,37,Wednesday,0,1
2023-07-23,Brioche,Flour,195,26,Sunday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Espresso,288,21,Saturday,0,0
2023-05-22,Salad,Lettuce,249,33,Monday,1,0
2023-11-24,Lemon Cake Shake,Milk,222,20,Friday,0,0
2023-07-29,Mousse,Eggs,181,37,Saturday,0,1
2023-04-24,Cake,Eggs,184,23,Monday,0,0
2023-09-19,Cake,Flour,137,20,Tuesday,0,0
2023-11-05,Granola Bar,Honey,77,34,Sunday,1,1
2023-09-03,Quiche,Eggs,261,32,Sunday,1,0
2023-06-25,Cortado,Milk,146,20,Sunday,1,0
2023-10-31,Cake,Eggs,125,36,Tuesday,0,0
2023-05-24,Hot Velvet Coffee,Milk,205,23,Wednesday,1,1
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-10-14,Brownie,Sugar,121,29,Saturday,0,1
2023-12-14,Cake,Flour,59,20,Thursday,1,1
2023-03-21,Cookie,Sugar,185,28,Tuesday,1,0
2023-02-14,Pizza,Cheese,178,29,Tuesday,1,0
2023-04-21,Eclair,Chocolate,62,40,Friday,0,1
2023-03-23,Americano,Coffee,295,16,Thursday,1,1
2023-05-03,Watermelon Granita,Watermelon,158,21,Wednesday,0,1
2023-09-22,Cookie,Flour,73,38,Friday,0,0
2023-05-23,Pudding,Milk,290,21,Tuesday,0,1
2023-02-22,Donut,Sugar,154,24,Wednesday,0,1
2023-10-26,Salad,Tomato,202,19,Thursday,0,0
2023-10-09,Flavoured Ice Cream,Sugar,243,35,Monday,0,0
2023-04-09,Elaichi Tea,Cardamom,284,33,Sunday,0,0
2023-10-26,Salad,Lettuce,134,37,Thursday,0,1
2023-10-16,Muffin,Flour,238,28,Monday,1,0
2023-04-17,Turmeric Ginger Cappuccino,Ginger,58,22,Monday,0,0
2023-09-29,Crunchy Frappe,Milk,136,24,Friday,1,1
2023-06-26,Mango Frappe,Mango,175,27,Monday,0,0
2023-11-04,Salad,Lettuce,180,19,Saturday,1,1
2023-03-24,Pineapple Delight Pastry,Pineapple,215,26,Friday,0,1
2023-05-08,Popcorn,Corn,114,40,Monday,1,0
2023-05-27,Iced Tea Latte,Ice,127,23,Saturday,0,0
2023-08-27,Red Velvet Cake Shake,Milk,130,36,Sunday,1,1
2023-10-27,Cupcake,Sugar,276,15,Friday,0,0
2023-01-17,Sandwich,Bread,157,40,Tuesday,0,1
2023-05-24,Hot Velvet Coffee,Chocolate,137,36,Wednesday,1,0
2023-08-18,Gourmet Belgian Hot Chocolate,Milk,179,21,Friday,1,0
2023-02-02,Pudding,Milk,93,18,Thursday,1,0
2023-07-17,Tropical Iceberg,Ice,262,30,Monday,0,0
2023-04-23,Iced Mocha,Espresso,242,19,Sunday,0,1
2023-01-04,Eclair,Cream,210,35,Wednesday,0,0
2023-08-12,Peach Iced Tea,Peach,94,24,Saturday,1,1
2023-07-14,Iced Coffee,Ice,202,28,Friday,0,0
2023-10-16,Muffin,Eggs,144,21,Monday,0,1
2023-09-13,Salad,Cucumber,219,35,Wednesday,1,1
2023-04-18,Iced Cappuccino,Ice,182,18,Tuesday,1,1
2023-05-29,Filter Coffee,Coffee,245,31,Monday,0,1
2023-11-14,Dark Frappe,Coffee,281,28,Tuesday,1,0
2023-10-23,Muffin,Flour,167,35,Monday,1,1
2023-07-07,Panini,Cheese,201,40,Friday,0,0
2023-06-10,Crackling Brownie Pastry,Flour,266,16,Saturday,1,1
2023-02-09,Iced Latte,Ice,164,21,Thursday,1,0
2023-10-22,Donut,Sugar,107,23,Sunday,0,0
2023-06-21,Earl Grey Orange Tea,Orange,69,26,Wednesday,0,1
2023-11-20,Watermelon Granita,Watermelon,105,16,Monday,1,1
2023-12-30,Mango Frappe,Milk,172,39,Saturday,0,1
2023-02-11,Black Eye,Coffee,228,25,Saturday,0,1
2023-08-08,Masala Tea,Spices,118,33,Tuesday,0,1
2023-08-04,Vegan Shake,Almond Milk,89,26,Friday,1,1
2023-04-10,Macchiato,Espresso,120,32,Monday,1,0
2023-08-31,Mousse,Eggs,63,28,Thursday,1,1
2023-01-09,Red Velvet Cake Shake,Milk,112,33,Monday,1,0
2023-07-14,Iced Coffee,Milk,118,22,Friday,0,0
2023-09-06,Iced Tea Latte,Ice,111,26,Wednesday,0,0
2023-11-01,Cookie,Sugar,209,24,Wednesday,1,1
2023-08-15,Red Velvet Cake Shake,Red Velvet Cake,241,29,Tuesday,0,0
2023-01-04,Eclair,Flour,120,37,Wednesday,0,1
2023-07-09,Scone,Sugar,299,19,Sunday,1,0
2023-02-08,Mango Frappe,Milk,190,29,Wednesday,0,0
2023-11-30,Donut,Flour,50,24,Thursday,0,0
2023-05-23,Pudding,Sugar,77,26,Tuesday,0,1
2023-04-18,Iced Cappuccino,Ice,182,18,Tuesday,1,1
2023-09-12,Sandwich,Cheese,262,15,Tuesday,1,1
2023-02-01,Gourmet Belgian Hot Chocolate,Chocolate,198,23,Wednesday,1,0
2023-06-11,Hazelnut Brownie Cake Shake,Milk,149,21,Sunday,0,1
2023-03-16,Red Eye,Coffee,230,17,Thursday,1,0
2023-05-06,Cocoa Fantasy Pastry,Chocolate,177,23,Saturday,1,0
2023-03-25,Burrito,Tortilla,154,36,Saturday,0,0
2023-07-03,Dark Frappe,Coffee,154,17,Monday,0,0
2023-05-11,Affogato,Espresso,191,23,Thursday,0,0
2023-12-13,Croissant,Yeast,238,39,Wednesday,1,0
2023-04-01,Cappuccino,Milk,191,15,Saturday,0,0
2023-03-02,Brownie,Flour,206,20,Thursday,1,1
2023-06-20,Mousse,Chocolate,276,29,Tuesday,0,1
2023-09-10,Popcorn,Corn,286,27,Sunday,1,0
2023-04-22,Ginger Tea,Tea,179,19,Saturday,0,1
2023-11-13,Cheesecake Shake,Milk,116,24,Monday,1,1
2023-12-25,Iced Cappuccino,Espresso,270,33,Monday,0,1
2023-05-10,Vienna,Coffee,295,16,Wednesday,0,0
2023-11-14,Dark Frappe,Coffee,281,28,Tuesday,1,0
2023-11-20,Watermelon Granita,Ice,254,37,Monday,1,0
2023-06-10,Crackling Brownie Pastry,Chocolate,63,16,Saturday,1,1
2023-01-12,Cappuccino,Milk,218,21,Thursday,1,0
2023-04-26,Baguette,Yeast,210,22,Wednesday,1,0
2023-12-11,Donut,Sugar,248,21,Monday,1,0
2023-03-12,Macchiato,Espresso,115,30,Sunday,1,0
2023-09-23,Flavoured Ice Cream,Flavouring,196,25,Saturday,0,0
2023-04-11,Pizza,Cheese,293,31,Tuesday,0,0
2023-03-24,Pineapple Delight Pastry,Pineapple,215,26,Friday,0,1
2023-01-06,Vanilla Cappuccino,Espresso,285,20,Friday,0,0
2023-09-16,Granola Bar,Oats,225,15,Saturday,0,1
2023-11-02,Macchiato,Milk,193,39,Thursday,1,0
2023-03-28,Classic Lemonade,Water,250,17,Tuesday,0,1
2023-06-02,Donut,Sugar,277,27,Friday,0,1
2023-03-06,Donut,Sugar,235,40,Monday,0,0
2023-11-14,Dark Frappe,Coffee,281,28,Tuesday,1,0
2023-12-21,Dark Frappe,Coffee,247,22,Thursday,1,1
2023-06-30,Pineapple Delight Pastry,Pineapple,205,18,Friday,1,1
2023-04-01,Cappuccino,Foam,206,15,Saturday,1,1
2023-03-12,Macchiato,Milk,210,26,Sunday,0,0
2023-12-02,Macaron,Almond Flour,246,21,Saturday,1,0
2023-10-13,Ginger Tea,Ginger,300,16,Friday,0,1
2023-04-20,Vanilla Latte,Vanilla,264,34,Thursday,1,1
2023-09-21,Croissant,Flour,69,27,Thursday,0,1
2023-03-30,Mousse,Eggs,67,20,Thursday,1,1
2023-12-31,Cake,Eggs,232,32,Sunday,0,0
2023-04-28,Tropical Iceberg,Pineapple,127,35,Friday,1,1
2023-06-26,Mango Frappe,Milk,204,22,Monday,1,0
2023-06-28,Cheesecake Shake,Milk,226,18,Wednesday,1,0
2023-04-21,Eclair,Cream,168,24,Friday,1,1
2023-10-31,Cake,Flour,205,24,Tuesday,1,0
2023-06-25,Cortado,Milk,146,20,Sunday,1,0
2023-02-13,Panini,Bread,191,36,Monday,1,1
2023-04-30,Soup,Stock,282,29,Sunday,0,0
2023-06-17,Lemon Green Coffee,Lemon,172,38,Saturday,0,1
2023-06-20,Mousse,Eggs,83,20,Tuesday,1,1
2023-07-22,Iced Mocha,Chocolate,55,36,Saturday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Milk,222,21,Saturday,0,0
2023-08-07,Macaron,Almond Flour,97,17,Monday,0,0
2023-04-05,Hot Tea Latte,Tea,117,25,Wednesday,1,1
2023-01-29,Granola Bar,Honey,76,35,Sunday,1,0
2023-03-20,Breve,Espresso,184,27,Monday,1,1
2023-08-06,Ginger Tea,Tea,64,25,Sunday,1,0
2023-11-19,Vanilla Cappuccino,Espresso,115,34,Sunday,1,0
2023-06-04,Pizza,Tomato,263,34,Sunday,1,0
2023-05-30,Turmeric Ginger Cappuccino,Turmeric,161,37,Tuesday,0,1
2023-11-10,Breve,Milk,54,27,Friday,0,0
2023-01-05,Breve,Cream,76,33,Thursday,0,0
2023-01-05,Breve,Milk,144,25,Thursday,1,0
2023-09-30,Cookie,Flour,89,20,Saturday,0,0
2023-08-10,Cutlet,Meat,59,38,Thursday,0,0
2023-09-22,Cookie,Chocolate Chips,50,29,Friday,1,0
2023-06-24,Cake,Flour,98,30,Saturday,0,0
2023-04-23,Iced Mocha,Milk,299,28,Sunday,1,0
2023-03-29,Dark Frappe,Coffee,230,16,Wednesday,0,0
2023-10-11,Brownie,Chocolate,155,20,Wednesday,0,0
2023-11-30,Donut,Sugar,145,29,Thursday,1,0
2023-10-27,Cupcake,Flour,73,35,Friday,1,0
2023-12-03,Pizza,Tomato,294,16,Sunday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Ginger,73,21,Wednesday,0,0
2023-10-10,Soup,Vegetables,154,23,Tuesday,0,1
2023-09-12,Sandwich,Bread,172,17,Tuesday,0,0
2023-01-03,Iced Latte,Ice,233,18,Tuesday,0,1
2023-04-14,Mousse,Chocolate,206,24,Friday,0,0
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-02-20,Filter Coffee,Coffee,85,22,Monday,0,1
2023-07-03,Dark Frappe,Ice,77,31,Monday,0,0
2023-08-20,Macchiato,Espresso,166,38,Sunday,0,1
2023-05-18,Gourmet Belgian Cold Chocolate,Ice,62,22,Thursday,0,0
2023-04-05,Hot Tea Latte,Milk,137,23,Wednesday,1,1
2023-01-06,Vanilla Cappuccino,Foam,110,30,Friday,0,1
2023-06-22,Breve,Cream,273,33,Thursday,1,1
2023-02-16,Classic Lemonade,Lemon,219,30,Thursday,1,0
2023-11-06,Pasta,Tomato,295,32,Monday,0,0
2023-02-21,Pizza,Cheese,254,27,Tuesday,1,1
2023-01-17,Sandwich,Lettuce,248,27,Tuesday,0,0
2023-07-26,Popcorn,Butter,134,19,Wednesday,0,1
2023-06-26,Mango Frappe,Mango,175,27,Monday,0,0
2023-02-21,Pizza,Dough,157,27,Tuesday,1,1
2023-01-30,Breve,Cream,235,26,Monday,0,1
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-08-17,Watermelon Mojito,Watermelon,148,24,Thursday,0,0
2023-02-09,Iced Latte,Espresso,251,19,Thursday,1,1
2023-11-14,Dark Frappe,Chocolate,171,38,Tuesday,0,0
2023-11-07,Cake,Flour,108,18,Tuesday,1,1
2023-02-15,Chocolate Fantasy Cake Shake,Chocolate Cake,133,37,Wednesday,0,0
2023-06-10,Crackling Brownie Pastry,Chocolate,63,16,Saturday,1,1
2023-01-13,Popcorn,Butter,247,22,Friday,0,0
2023-03-16,Red Eye,Espresso,194,36,Thursday,0,1
2023-09-21,Croissant,Yeast,174,19,Thursday,0,1
2023-12-30,Mango Frappe,Milk,172,39,Saturday,0,1
2023-07-23,Brioche,Sugar,209,30,Sunday,0,0
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-05-21,Panini,Bread,254,36,Sunday,0,1
2023-06-12,Flat White,Espresso,190,37,Monday,0,0
2023-02-12,Cutlet,Meat,93,27,Sunday,1,0
2023-07-28,Herbal Tea,Herbs,298,16,Friday,0,1
2023-09-20,Crunchy Frappe,Milk,164,21,Wednesday,1,1
2023-03-06,Donut,Eggs,110,26,Monday,1,1
2023-12-28,Donut,Eggs,280,28,Thursday,0,0
2023-03-03,Mousse,Eggs,239,39,Friday,0,1
2023-09-25,Eclair,Flour,191,18,Monday,0,0
2023-05-25,Long Black,Water,123,36,Thursday,0,0
2023-05-19,Panini,Cheese,253,19,Friday,0,1
2023-09-13,Salad,Cucumber,219,35,Wednesday,1,1
2023-07-14,Iced Coffee,Coffee,64,24,Friday,0,0
2023-08-07,Macaron,Sugar,291,29,Monday,0,0
2023-02-04,Croissant,Butter,192,26,Saturday,0,1
2023-10-09,Flavoured Ice Cream,Flavouring,179,18,Monday,1,1
2023-10-02,Tropical Iceberg,Ice,239,27,Monday,0,0
2023-10-19,Watermelon Granita,Watermelon,298,20,Thursday,1,1
2023-03-31,Croissant,Flour,222,34,Friday,0,1
2023-12-12,Sandwich,Bread,220,34,Tuesday,0,1
2023-08-21,Elaichi Tea,Cardamom,190,29,Monday,0,0
2023-11-19,Vanilla Cappuccino,Milk,283,21,Sunday,0,1
2023-01-16,Iced Cappuccino,Milk,257,38,Monday,1,1
2023-06-11,Hazelnut Brownie Cake Shake,Brownie,194,36,Sunday,0,0
2023-07-18,Black Eye,Espresso,137,32,Tuesday,0,1
2023-09-09,Pasta,Pasta,244,33,Saturday,0,1
2023-02-01,Gourmet Belgian Hot Chocolate,Milk,266,36,Wednesday,1,0
2023-10-31,Cake,Sugar,157,40,Tuesday,1,1
2023-02-21,Pizza,Tomato,62,17,Tuesday,0,0
2023-11-07,Cake,Eggs,170,37,Tuesday,1,1
2023-02-18,Soup,Stock,250,27,Saturday,0,0
2023-09-19,Cake,Flour,137,20,Tuesday,0,0
2023-12-05,Earl Grey Orange Tea,Tea,82,15,Tuesday,1,1
2023-11-04,Salad,Cucumber,200,34,Saturday,0,1
2023-08-20,Macchiato,Milk,262,30,Sunday,0,0
2023-09-17,Cookie,Sugar,250,32,Sunday,1,1
2023-02-07,Vanilla Latte,Vanilla,248,28,Tuesday,1,0
2023-09-10,Popcorn,Corn,286,27,Sunday,1,0
2023-07-22,Iced Mocha,Espresso,187,32,Saturday,1,0
2023-02-07,Vanilla Latte,Milk,152,38,Tuesday,0,1
2023-08-23,Red Eye,Espresso,94,29,Wednesday,0,1
2023-03-13,Iced Coffee,Coffee,159,37,Monday,1,1
2023-07-02,Panini,Ham,263,21,Sunday,0,1
2023-11-14,Dark Frappe,Chocolate,171,38,Tuesday,0,0
2023-07-13,Red Eye,Espresso,110,16,Thursday,1,0
2023-07-10,Ginger Tea,Ginger,135,18,Monday,0,1
2023-05-05,Flat White,Espresso,52,23,Friday,1,1
2023-10-29,Macaron,Sugar,166,37,Sunday,0,0
2023-11-30,Donut,Sugar,145,29,Thursday,1,0
2023-04-17,Turmeric Ginger Cappuccino,Espresso,294,17,Monday,1,0
2023-12-20,Iced Cappuccino,Espresso,82,33,Wednesday,1,0
2023-12-01,Cocoa Fantasy Pastry,Flour,70,35,Friday,0,1
2023-04-25,Pudding,Sugar,293,17,Tuesday,1,1
2023-02-14,Pizza,Cheese,178,29,Tuesday,1,0
2023-03-14,Iced Tea Latte,Tea,70,29,Tuesday,0,1
2023-02-16,Classic Lemonade,Lemon,219,30,Thursday,1,0
2023-07-27,Crunchy Frappe,Chocolate,199,18,Thursday,0,0
2023-11-24,Lemon Cake Shake,Milk,222,20,Friday,0,0
2023-09-27,Pineapple Delight Pastry,Butter,96,21,Wednesday,0,1
2023-05-12,Watermelon Mojito,Mint,129,34,Friday,1,1
2023-04-18,Iced Cappuccino,Milk,191,22,Tuesday,1,1
2023-08-29,Iced Latte,Espresso,220,27,Tuesday,1,0
2023-09-18,Cake,Flour,225,38,Monday,0,1
2023-03-10,Popcorn,Butter,281,25,Friday,0,0
2023-04-29,Cupcake,Eggs,122,15,Saturday,0,1
2023-10-21,Red Eye,Espresso,225,19,Saturday,0,1
2023-10-16,Muffin,Sugar,282,22,Monday,0,1
2023-10-17,Iced Latte,Ice,271,15,Tuesday,0,1
2023-03-12,Macchiato,Espresso,115,30,Sunday,1,0
2023-05-12,Watermelon Mojito,Ice,281,37,Friday,0,0
2023-10-21,Red Eye,Milk,192,23,Saturday,1,0
2023-11-18,Cake,Flour,109,25,Saturday,1,1
2023-09-26,Tropical Iceberg,Pineapple,151,18,Tuesday,0,0
2023-07-08,Crackling Brownie Pastry,Chocolate,225,37,Saturday,1,1
2023-01-03,Iced Latte,Milk,215,31,Tuesday,1,0
2023-11-17,Pudding,Sugar,123,36,Friday,1,0
2023-12-23,Iced Tea Latte,Ice,258,15,Saturday,1,1
2023-06-06,Bagel,Flour,68,20,Tuesday,1,0
2023-11-01,Cookie,Flour,176,22,Wednesday,1,1
2023-04-15,Hot Tea Latte,Tea,52,38,Saturday,0,0
2023-03-28,Classic Lemonade,Lemon,202,19,Tuesday,0,0
2023-12-28,Donut,Flour,226,27,Thursday,1,1
2023-04-15,Hot Tea Latte,Tea,52,38,Saturday,0,0
2023-07-29,Mousse,Chocolate,269,18,Saturday,1,0
2023-01-19,Cupcake,Eggs,239,19,Thursday,1,1
2023-06-09,Muffin,Eggs,67,16,Friday,0,0
2023-03-30,Mousse,Chocolate,57,21,Thursday,1,1
2023-07-06,Gourmet Belgian Cold Chocolate,Milk,238,24,Thursday,1,0
2023-03-02,Brownie,Chocolate,116,25,Thursday,0,0
2023-11-16,Eclair,Chocolate,128,25,Thursday,0,0
2023-10-11,Brownie,Sugar,92,32,Wednesday,1,0
2023-02-06,Vanilla Latte,Vanilla,277,19,Monday,0,1
2023-12-27,Iced Mocha,Espresso,100,30,Wednesday,0,0
2023-02-04,Croissant,Yeast,245,35,Saturday,1,0
2023-03-31,Croissant,Yeast,58,39,Friday,1,0
2023-11-16,Eclair,Flour,263,31,Thursday,1,0
2023-11-06,Pasta,Cheese,286,22,Monday,0,0
2023-10-14,Brownie,Sugar,121,29,Saturday,0,1
2023-03-06,Donut,Eggs,110,26,Monday,1,1
2023-01-05,Breve,Cream,76,33,Thursday,0,0
2023-05-05,Flat White,Milk,121,29,Friday,0,0
2023-01-29,Granola Bar,Oats,182,24,Sunday,1,1
2023-11-08,Tropical Iceberg,Coconut,293,30,Wednesday,1,1
2023-02-26,Tropical Iceberg,Coconut,133,15,Sunday,0,1
2023-04-14,Mousse,Cream,83,37,Friday,1,1
2023-06-16,Cheesecake Shake,Cheesecake,141,37,Friday,1,1
2023-03-28,Classic Lemonade,Lemon,202,19,Tuesday,0,0
2023-06-30,Pineapple Delight Pastry,Flour,50,36,Friday,0,0
2023-10-08,Elaichi Tea,Cardamom,192,38,Sunday,1,1
2023-08-01,Watermelon Mojito,Watermelon,291,32,Tuesday,0,0
2023-11-26,Tacos,Tortilla,118,31,Sunday,0,0
2023-04-17,Turmeric Ginger Cappuccino,Espresso,294,17,Monday,1,0
2023-12-03,Pizza,Tomato,294,16,Sunday,1,0
2023-05-01,Scone,Sugar,102,34,Monday,0,1
2023-12-09,Tropical Iceberg,Ice,164,30,Saturday,1,0
2023-02-03,Turmeric Ginger Cappuccino,Milk,117,23,Friday,0,0
2023-01-03,Iced Latte,Espresso,289,25,Tuesday,1,1
2023-11-23,Crackling Brownie Pastry,Flour,294,27,Thursday,0,0
2023-10-22,Donut,Sugar,107,23,Sunday,0,0
2023-11-03,Watermelon Granita,Watermelon,225,31,Friday,0,0
2023-03-06,Donut,Flour,56,18,Monday,1,0
2023-08-20,Macchiato,Milk,262,30,Sunday,0,0
2023-09-25,Eclair,Chocolate,220,28,Monday,0,1
2023-05-01,Scone,Flour,64,24,Monday,0,1
2023-07-01,Turmeric Ginger Cappuccino,Espresso,288,21,Saturday,0,0
2023-06-03,Iced Coffee,Coffee,281,17,Saturday,0,1
2023-12-19,Watermelon Granita,Watermelon,188,34,Tuesday,1,1
2023-04-26,Baguette,Flour,100,20,Wednesday,0,1
2023-02-19,Hot Velvet Coffee,Chocolate,84,38,Sunday,0,0
2023-06-03,Iced Coffee,Ice,56,36,Saturday,1,1
2023-08-29,Iced Latte,Ice,132,33,Tuesday,1,1
2023-06-11,Hazelnut Brownie Cake Shake,Hazelnut,86,36,Sunday,0,0
2023-10-19,Watermelon Granita,Watermelon,298,20,Thursday,1,1
2023-07-09,Scone,Butter,225,29,Sunday,1,1
2023-10-02,Tropical Iceberg,Pineapple,152,18,Monday,0,1
2023-04-27,Panini,Ham,295,24,Thursday,0,0
2023-09-29,Crunchy Frappe,Chocolate,279,35,Friday,1,1
2023-11-04,Salad,Tomato,249,29,Saturday,0,0
2023-03-05,Filter Coffee,Coffee,107,17,Sunday,0,1
2023-11-30,Donut,Sugar,145,29,Thursday,1,0
2023-11-24,Lemon Cake Shake,Milk,222,20,Friday,0,0
2023-02-28,Breve,Cream,184,22,Tuesday,0,1
2023-07-20,Crackling Brownie Pastry,Flour,216,34,Thursday,0,0
2023-11-28,Red Eye,Coffee,52,25,Tuesday,1,1
2023-06-24,Cake,Sugar,287,38,Saturday,0,0
2023-09-12,Sandwich,Lettuce,113,29,Tuesday,0,1
2023-12-19,Watermelon Granita,Ice,171,17,Tuesday,1,1
2023-07-13,Red Eye,Coffee,270,19,Thursday,0,1
2023-07-15,Classic Lemonade,Water,283,24,Saturday,1,0
2023-02-27,Quiche,Cheese,245,16,Monday,1,0
2023-06-21,Earl Grey Orange Tea,Tea,283,24,Wednesday,0,1
2023-03-25,Burrito,Beans,103,18,Saturday,0,1
2023-03-04,Peach Iced Tea,Ice,213,33,Saturday,0,1
2023-09-13,Salad,Tomato,71,35,Wednesday,0,0
2023-01-08,Popcorn,Butter,289,37,Sunday,1,0
2023-03-14,Iced Tea Latte,Ice,98,40,Tuesday,1,1
2023-10-03,Long Black,Water,105,16,Tuesday,0,1
2023-01-04,Eclair,Chocolate,102,21,Wednesday,0,0
2023-07-22,Iced Mocha,Chocolate,55,36,Saturday,1,1
2023-09-19,Cake,Flour,137,20,Tuesday,0,0
2023-05-27,Iced Tea Latte,Milk,61,32,Saturday,1,1
2023-01-22,Muffin,Flour,60,21,Sunday,1,1
2023-11-09,Mango Frappe,Milk,84,31,Thursday,0,1
2023-08-23,Red Eye,Coffee,243,39,Wednesday,0,1
2023-12-01,Cocoa Fantasy Pastry,Flour,70,35,Friday,0,1
2023-05-18,Gourmet Belgian Cold Chocolate,Milk,230,21,Thursday,0,0
2023-06-22,Breve,Espresso,92,35,Thursday,0,0
2023-04-28,Tropical Iceberg,Pineapple,127,35,Friday,1,1
2023-03-16,Red Eye,Coffee,230,17,Thursday,1,0
2023-10-24,Popcorn,Butter,108,29,Tuesday,1,1
2023-01-12,Cappuccino,Espresso,271,40,Thursday,0,0
2023-03-28,Classic Lemonade,Sugar,79,38,Tuesday,0,0
2023-05-24,Hot Velvet Coffee,Milk,205,23,Wednesday,1,1
2023-05-04,Mousse,Eggs,232,37,Thursday,1,0
2023-11-10,Breve,Milk,54,27,Friday,0,0
2023-08-30,Espresso,Milk,82,21,Wednesday,0,1
2023-04-17,Turmeric Ginger Cappuccino,Milk,107,36,Monday,0,1
2023-10-21,Red Eye,Coffee,154,21,Saturday,0,0
2023-04-25,Pudding,Milk,181,24,Tuesday,0,1
2023-07-03,Dark Frappe,Coffee,154,17,Monday,0,0
2023-08-12,Peach Iced Tea,Tea,185,38,Saturday,1,1
2023-12-11,Donut,Eggs,266,30,Monday,0,1
2023-07-16,Tropical Iceberg,Coconut,148,20,Sunday,0,0
2023-03-17,Red Eye,Milk,174,20,Friday,1,0
2023-07-22,Iced Mocha,Espresso,187,32,Saturday,1,0
2023-10-21,Red Eye,Milk,192,23,Saturday,1,0
2023-06-18,Espresso,Coffee,200,39,Sunday,0,0
2023-08-24,Affogato,Ice Cream,225,34,Thursday,1,0
2023-07-11,Peach Iced Tea,Tea,227,19,Tuesday,0,0
2023-04-24,Cake,Flour,96,18,Monday,0,0
2023-11-07,Cake,Eggs,170,37,Tuesday,1,1
2023-03-03,Mousse,Eggs,239,39,Friday,0,1
2023-09-12,Sandwich,Lettuce,113,29,Tuesday,0,1
2023-07-02,Panini,Cheese,74,28,Sunday,0,1
2023-09-21,Croissant,Butter,162,27,Thursday,1,0
2023-09-17,Cookie,Sugar,250,32,Sunday,1,1
2023-09-29,Crunchy Frappe,Chocolate,279,35,Friday,1,1
2023-04-10,Macchiato,Espresso,120,32,Monday,1,0
2023-04-19,Pasta,Tomato,279,36,Wednesday,1,1
2023-06-01,Soup,Vegetables,90,15,Thursday,0,0
2023-07-11,Peach Iced Tea,Tea,227,19,Tuesday,0,0
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-07-22,Iced Mocha,Chocolate,55,36,Saturday,1,1
2023-01-03,Iced Latte,Espresso,289,25,Tuesday,1,1
2023-10-17,Iced Latte,Espresso,87,34,Tuesday,0,1
2023-06-12,Flat White,Espresso,190,37,Monday,0,0
2023-03-06,Donut,Sugar,235,40,Monday,0,0
2023-01-20,Watermelon Mojito,Lime,102,18,Friday,0,0
2023-09-08,Cake,Eggs,300,16,Friday,0,1
2023-03-23,Americano,Coffee,295,16,Thursday,1,1
2023-03-26,Pudding,Milk,184,17,Sunday,0,0
2023-07-10,Ginger Tea,Tea,285,27,Monday,0,1
2023-03-20,Breve,Espresso,184,27,Monday,1,1
2023-11-10,Breve,Espresso,117,15,Friday,1,1
2023-07-02,Panini,Ham,263,21,Sunday,0,1
2023-03-09,Vegan Shake,Almond Milk,252,27,Thursday,1,0
2023-07-06,Gourmet Belgian Cold Chocolate,Ice,190,23,Thursday,0,0
2023-07-27,Crunchy Frappe,Milk,125,35,Thursday,0,0
2023-01-04,Eclair,Cream,210,35,Wednesday,0,0
2023-05-01,Scone,Sugar,102,34,Monday,0,1
2023-02-02,Pudding,Sugar,246,34,Thursday,0,0
